-3.719240000000000046e-02,3.482999999999999985e-03,1.000000000000000000e+00
1.806730000000000141e-02,-1.203579999999999928e-02,1.000000000000000000e+00
1.977579999999999963e-02,2.263669999999999918e-02,1.000000000000000000e+00
3.519459999999999950e-02,1.678920000000000065e-02,1.000000000000000000e+00
-3.328509999999999802e-02,1.511990000000000035e-02,1.000000000000000000e+00
4.357040000000000218e-02,-3.987320000000000035e-04,1.000000000000000000e+00
4.245879999999999793e-02,6.412779999999999869e-03,1.000000000000000000e+00
4.887169999999999709e-02,1.437069999999999927e-03,1.000000000000000000e+00
9.030629999999999560e-03,2.182709999999999859e-02,1.000000000000000000e+00
8.897290000000000190e-04,-1.682679999999999940e-02,1.000000000000000000e+00
1.089030000000000033e-02,8.582269999999999482e-03,1.000000000000000000e+00
3.680110000000000325e-02,-1.446120000000000044e-02,1.000000000000000000e+00
2.218380000000000005e-02,3.090639999999999967e-03,1.000000000000000000e+00
-1.301869999999999937e-02,2.278039999999999926e-02,1.000000000000000000e+00
-1.080659999999999954e-02,9.294560000000000322e-03,1.000000000000000000e+00
1.596720000000000040e-03,-1.369030000000000073e-02,1.000000000000000000e+00
3.609199999999999908e-02,6.501620000000000272e-04,1.000000000000000000e+00
1.769199999999999939e-02,-1.239029999999999992e-02,1.000000000000000000e+00
1.183670000000000035e-02,-1.107109999999999908e-03,1.000000000000000000e+00
-2.722809999999999987e-03,1.896350000000000119e-02,1.000000000000000000e+00
-1.678440000000000140e-02,-6.953810000000000373e-03,1.000000000000000000e+00
2.016309999999999977e-02,-2.634560000000000200e-04,1.000000000000000000e+00
6.051670000000000313e-03,1.910219999999999974e-02,1.000000000000000000e+00
2.274320000000000161e-02,-1.938029999999999961e-02,1.000000000000000000e+00
1.444029999999999966e-02,1.450339999999999963e-02,1.000000000000000000e+00
-2.790499999999999925e-02,7.277559999999999758e-03,1.000000000000000000e+00
1.937240000000000142e-02,-5.318780000000000382e-03,1.000000000000000000e+00
-1.341760000000000001e-03,-1.940479999999999983e-02,1.000000000000000000e+00
-5.775930000000000300e-03,-3.667479999999999872e-03,1.000000000000000000e+00
-2.555270000000000111e-02,1.455769999999999981e-02,1.000000000000000000e+00
-2.956819999999999934e-02,-9.425499999999999851e-03,1.000000000000000000e+00
1.530940000000000079e-02,1.364259999999999952e-02,1.000000000000000000e+00
1.592069999999999944e-02,-1.235220000000000068e-02,1.000000000000000000e+00
4.279979999999999896e-02,-3.550600000000000110e-03,1.000000000000000000e+00
1.533920000000000075e-02,-4.980039999999999814e-03,1.000000000000000000e+00
3.772869999999999696e-02,1.251960000000000052e-02,1.000000000000000000e+00
-5.091749999999999922e-03,-2.104160000000000058e-02,1.000000000000000000e+00
5.009699999999999744e-03,-4.146440000000000368e-03,1.000000000000000000e+00
3.994709999999999928e-02,1.217500000000000006e-02,1.000000000000000000e+00
2.891900000000000026e-02,1.529529999999999952e-02,1.000000000000000000e+00
-4.246570000000000206e-02,-1.018250000000000058e-02,1.000000000000000000e+00
-2.827740000000000115e-02,7.112939999999999888e-03,1.000000000000000000e+00
3.177429999999999838e-02,1.773819999999999911e-02,1.000000000000000000e+00
1.762609999999999871e-02,-2.232519999999999991e-03,1.000000000000000000e+00
-2.041679999999999884e-02,1.949680000000000163e-02,1.000000000000000000e+00
4.111080000000000290e-02,-1.261169999999999999e-02,1.000000000000000000e+00
3.879219999999999891e-02,-1.269299999999999942e-02,1.000000000000000000e+00
8.252709999999999907e-03,1.920550000000000035e-02,1.000000000000000000e+00
-2.732820000000000041e-02,-2.339540000000000196e-03,1.000000000000000000e+00
-2.533229999999999857e-02,1.362060000000000007e-02,1.000000000000000000e+00
2.180450000000000096e-02,-7.814569999999999850e-03,1.000000000000000000e+00
