1.125000000000000000e+01,5.049999999999999822e+00,1.000000000000000000e+00
1.094999999999999929e+01,4.700000000000000178e+00,1.000000000000000000e+00
9.849999999999999645e+00,5.799999999999999822e+00,1.000000000000000000e+00
9.800000000000000711e+00,5.750000000000000000e+00,1.000000000000000000e+00
9.150000000000000355e+00,6.799999999999999822e+00,1.000000000000000000e+00
8.650000000000000355e+00,6.599999999999999645e+00,1.000000000000000000e+00
8.400000000000000355e+00,7.500000000000000000e+00,1.000000000000000000e+00
7.900000000000000355e+00,7.750000000000000000e+00,1.000000000000000000e+00
6.950000000000000178e+00,8.699999999999999289e+00,1.000000000000000000e+00
7.250000000000000000e+00,9.750000000000000000e+00,1.000000000000000000e+00
7.299999999999999822e+00,1.025000000000000000e+01,1.000000000000000000e+00
5.900000000000000355e+00,1.069999999999999929e+01,1.000000000000000000e+00
5.849999999999999645e+00,1.180000000000000071e+01,1.000000000000000000e+00
6.450000000000000178e+00,1.205000000000000071e+01,1.000000000000000000e+00
5.700000000000000178e+00,1.294999999999999929e+01,1.000000000000000000e+00
5.349999999999999645e+00,1.344999999999999929e+01,1.000000000000000000e+00
5.400000000000000355e+00,1.465000000000000036e+01,1.000000000000000000e+00
4.700000000000000178e+00,1.484999999999999964e+01,1.000000000000000000e+00
5.400000000000000355e+00,1.540000000000000036e+01,1.000000000000000000e+00
5.099999999999999645e+00,1.625000000000000000e+01,1.000000000000000000e+00
5.750000000000000000e+00,1.669999999999999929e+01,1.000000000000000000e+00
4.849999999999999645e+00,1.764999999999999858e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
6.049999999999999822e+00,1.800000000000000000e+01,1.000000000000000000e+00
5.700000000000000178e+00,1.944999999999999929e+01,1.000000000000000000e+00
5.299999999999999822e+00,1.955000000000000071e+01,1.000000000000000000e+00
5.849999999999999645e+00,2.125000000000000000e+01,1.000000000000000000e+00
6.099999999999999645e+00,2.135000000000000142e+01,1.000000000000000000e+00
6.549999999999999822e+00,2.214999999999999858e+01,1.000000000000000000e+00
5.900000000000000355e+00,2.280000000000000071e+01,1.000000000000000000e+00
7.150000000000000355e+00,2.369999999999999929e+01,1.000000000000000000e+00
6.750000000000000000e+00,2.425000000000000000e+01,1.000000000000000000e+00
7.950000000000000178e+00,2.464999999999999858e+01,1.000000000000000000e+00
7.750000000000000000e+00,2.530000000000000071e+01,1.000000000000000000e+00
8.800000000000000711e+00,2.605000000000000071e+01,1.000000000000000000e+00
8.849999999999999645e+00,2.694999999999999929e+01,1.000000000000000000e+00
9.349999999999999645e+00,2.744999999999999929e+01,1.000000000000000000e+00
9.949999999999999289e+00,2.710000000000000142e+01,1.000000000000000000e+00
