1.207300000000000040e+01,-6.242799999999999727e+01,0.000000000000000000e+00,2.498000000000000000e+03,2.630000000000000000e+03,1.740000000000000000e+03,1.783000000000000000e+03,4.119167499999999563e+03,4.897298999999999978e+03,4.163969000000000051e+03,5.000720699999999852e+03,5.769180999999999585e+03,6.097508300000000418e+03,5.659445300000000316e+03,6.674614700000000084e+03,7.179827000000000226e+03,9.152510000000000218e+03,1.025193599999999969e+04,1.059777200000000084e+04,1.020426800000000003e+04,9.550102999999999156e+03,9.945965000000000146e+03,1.013244900000000052e+04,9.957115999999999985e+03,9.845936999999999898e+03,9.239015999999999622e+03,8.931316000000000713e+03,9.941468999999999141e+03,9.545513999999999214e+03,8.763513999999999214e+03,8.470203999999999724e+03,8.738247999999999593e+03,7.618698999999999614e+03,7.997928700000000390e+03,8.596587999999999738e+03,7.813347999999999956e+03,6.856328999999999724e+03,6.704273000000000138e+03,6.220294399999999769e+03,5.853164600000000064e+03,5.685512700000000223e+03,5.600512700000000223e+03,5.170768600000000333e+03,5.048774000000000342e+03,4.781486299999999574e+03,5.435975599999999758e+03,5.091797999999999774e+03,5.059640999999999622e+03,4.531720000000000255e+03,4.804479500000000371e+03,4.501693400000000111e+03,8.575653000000000247e+03,8.911355999999999767e+03,8.195725000000000364e+03,7.579880000000000109e+03,6.287373999999999796e+03,5.500675299999999879e+03,5.336600599999999758e+03,5.152623499999999694e+03,4.210763700000000426e+03,4.029711699999999837e+03,3.308746599999999944e+03,2.899815000000000055e+03,2.982422399999999925e+03,2.845660400000000209e+03,2.824322799999999916e+03,2.406954000000000178e+03,2.513885000000000218e+03,2.680675000000000182e+03,2.640910600000000159e+03,2.279192900000000009e+03,2.497332499999999982e+03,3.158561999999999898e+03,2.494871299999999792e+03,2.748681999999999789e+03,2.627822500000000218e+03,2.669390100000000075e+03,2.561383299999999963e+03,2.584460399999999936e+03,2.059056199999999990e+03,2.267367400000000089e+03,2.365992400000000089e+03,1.779366600000000062e+03,2.316813500000000204e+03,2.471036999999999807e+03,1.341649899999999889e+03,1.735239499999999907e+03,2.210045999999999822e+03,1.565076900000000023e+03,1.301928200000000061e+03,1.669914899999999989e+03,2.039335900000000038e+03,1.891613399999999956e+03,1.040115700000000061e+03,1.211535800000000108e+03,1.767623299999999972e+03,1.146947100000000091e+03,1.392474500000000035e+03,1.278994500000000016e+03,1.440481999999999971e+03,2.800000000000000000e+01
1.210599999999999987e+01,-6.298700000000000188e+01,0.000000000000000000e+00,1.086000000000000000e+03,1.241000000000000000e+03,4.210000000000000000e+02,6.740000000000000000e+02,7.660998999999999796e+03,7.906783999999999651e+03,7.821898400000000038e+03,7.240515599999999722e+03,6.555786000000000058e+03,6.364126500000000306e+03,5.450402000000000044e+03,5.325719000000000051e+03,4.858748499999999694e+03,4.209960399999999936e+03,3.574589599999999791e+03,3.275361300000000028e+03,2.741708000000000084e+03,2.536170399999999972e+03,2.475094999999999800e+03,2.257147699999999986e+03,2.266570999999999913e+03,2.571115499999999884e+03,3.073606200000000172e+03,3.517288000000000011e+03,3.414502199999999903e+03,3.119176500000000033e+03,3.287463999999999942e+03,3.818619599999999991e+03,4.279371600000000399e+03,4.613551300000000083e+03,4.494867000000000189e+03,4.450201699999999619e+03,4.192484000000000378e+03,4.013240699999999833e+03,3.905338600000000042e+03,3.813501699999999801e+03,3.805485799999999927e+03,3.897337399999999889e+03,3.955327400000000125e+03,4.125666500000000269e+03,4.278190400000000409e+03,4.716905999999999949e+03,5.234980499999999665e+03,4.849080600000000231e+03,4.306288599999999860e+03,3.713586200000000190e+03,3.418662400000000162e+03,3.162086999999999989e+03,3.547001499999999851e+03,3.414148200000000088e+03,3.778110599999999977e+03,4.152103500000000167e+03,4.247256300000000010e+03,4.579738000000000284e+03,4.736760000000000218e+03,4.513266599999999926e+03,4.179368000000000393e+03,4.063135699999999815e+03,3.960402000000000044e+03,3.925541999999999916e+03,3.939824999999999818e+03,4.374114999999999782e+03,5.169564000000000306e+03,5.719942399999999907e+03,5.349477499999999964e+03,5.162748999999999796e+03,5.133896499999999833e+03,5.209427200000000084e+03,5.333171400000000176e+03,5.334847999999999956e+03,5.459618999999999687e+03,5.679845699999999852e+03,5.648726599999999962e+03,5.823604999999999563e+03,6.325722700000000259e+03,6.834135299999999916e+03,7.166973600000000260e+03,6.837470000000000255e+03,6.553479999999999563e+03,6.430899000000000342e+03,6.302126500000000306e+03,6.378441399999999703e+03,6.231031299999999646e+03,6.183509299999999712e+03,6.746712000000000444e+03,6.653802200000000084e+03,6.648298300000000381e+03,6.879970699999999852e+03,7.056405300000000352e+03,6.817429699999999684e+03,6.682794399999999769e+03,6.988597700000000259e+03,7.084036000000000058e+03,6.971783000000000357e+03,7.015574700000000121e+03,6.962220000000000255e+03,6.263439999999999600e+03,8.500000000000000000e+01
1.212299999999999933e+01,-6.255400000000000205e+01,0.000000000000000000e+00,4.810000000000000000e+02,2.700000000000000000e+02,6.300000000000000000e+01,4.510000000000000000e+02,3.196428699999999935e+03,3.013972200000000157e+03,3.003148999999999887e+03,3.099568400000000111e+03,3.130774699999999939e+03,3.287738499999999931e+03,3.371358999999999924e+03,3.405324200000000019e+03,3.451812699999999950e+03,3.507868199999999888e+03,3.486152999999999793e+03,3.553951399999999921e+03,3.469224000000000160e+03,3.459950400000000172e+03,3.527614000000000033e+03,3.684800799999999981e+03,3.929288799999999810e+03,3.984255400000000009e+03,4.190924299999999675e+03,4.368690999999999804e+03,4.275518600000000333e+03,4.174914600000000064e+03,4.142376000000000204e+03,4.163845000000000255e+03,4.103863299999999981e+03,4.336970000000000255e+03,4.417573699999999917e+03,4.448556999999999789e+03,4.406982399999999870e+03,4.394990700000000288e+03,4.396299299999999675e+03,4.428673999999999978e+03,4.417357399999999870e+03,4.423783999999999651e+03,4.483486299999999574e+03,4.592020000000000437e+03,4.650203000000000429e+03,4.584016999999999825e+03,4.384581000000000131e+03,4.293933600000000297e+03,4.159598600000000260e+03,3.961592799999999897e+03,3.708797900000000027e+03,3.402693000000000211e+03,4.149154000000000451e+03,3.988311799999999948e+03,4.156423300000000381e+03,4.365529300000000148e+03,4.432778000000000247e+03,4.464735399999999572e+03,4.481363999999999578e+03,4.518179699999999684e+03,4.610690999999999804e+03,4.656005000000000109e+03,4.788821299999999610e+03,4.983224599999999555e+03,5.214776399999999740e+03,5.454605999999999767e+03,5.796703999999999724e+03,6.074527299999999741e+03,6.095615700000000288e+03,6.193052999999999884e+03,6.226194999999999709e+03,6.262394000000000233e+03,6.354198999999999614e+03,6.335064500000000407e+03,6.461830600000000231e+03,6.570172400000000380e+03,6.745208999999999833e+03,6.770802200000000084e+03,6.927476999999999862e+03,6.893996000000000095e+03,7.077455600000000231e+03,6.963425000000000182e+03,6.941236299999999574e+03,6.915405999999999949e+03,6.777868699999999990e+03,6.899447799999999916e+03,6.722787599999999657e+03,6.550619999999999891e+03,6.873685999999999694e+03,6.883703599999999824e+03,6.795324999999999818e+03,7.048216300000000047e+03,6.998415500000000065e+03,6.669610999999999876e+03,6.551059000000000196e+03,6.679771499999999833e+03,6.564262999999999920e+03,6.309639600000000428e+03,5.954387999999999920e+03,5.337888700000000426e+03,4.638524400000000242e+03,9.500000000000000000e+01
1.224699999999999989e+01,-6.768300000000000693e+01,0.000000000000000000e+00,1.910000000000000000e+02,2.320000000000000000e+02,1.030000000000000000e+02,1.030000000000000000e+02,2.602845100000000093e+04,2.370681399999999849e+04,2.125506599999999889e+04,1.926829699999999866e+04,1.771197000000000116e+04,1.666047300000000178e+04,1.516800499999999920e+04,1.447259399999999914e+04,1.341856899999999951e+04,1.252132999999999993e+04,1.181806699999999910e+04,1.088901800000000003e+04,1.038241699999999946e+04,9.931640999999999622e+03,9.430415999999999258e+03,8.905307000000000698e+03,8.584793999999999869e+03,8.150065999999999804e+03,7.622377400000000307e+03,7.312564999999999600e+03,7.140922999999999774e+03,6.767390999999999622e+03,6.391224599999999555e+03,5.999136999999999716e+03,5.875398000000000138e+03,5.746362299999999777e+03,5.396837999999999738e+03,5.172197299999999814e+03,5.106974000000000160e+03,4.815947799999999916e+03,4.559474000000000160e+03,4.459761000000000422e+03,4.267078599999999824e+03,4.069096399999999903e+03,3.841903299999999945e+03,3.859142600000000130e+03,3.671826399999999921e+03,3.468583999999999833e+03,3.331770300000000134e+03,3.250761199999999917e+03,3.315881800000000112e+03,3.096745600000000195e+03,2.962635000000000218e+03,2.956057600000000093e+03,7.114683600000000297e+03,6.413310999999999694e+03,5.624265999999999622e+03,5.164654300000000148e+03,4.404833999999999833e+03,3.958505900000000111e+03,3.647670200000000023e+03,3.281043500000000222e+03,2.898476599999999962e+03,2.630148200000000088e+03,2.401670700000000124e+03,2.252894800000000032e+03,2.056297900000000027e+03,1.918148400000000038e+03,1.779999399999999923e+03,1.679044100000000071e+03,1.543551600000000008e+03,1.463850200000000086e+03,1.352268100000000004e+03,1.272566700000000083e+03,1.182238299999999981e+03,1.105193600000000060e+03,1.052059199999999919e+03,9.989249999999999545e+02,9.670444300000000339e+02,9.139100300000000061e+02,8.607757599999999911e+02,8.421788000000000238e+02,7.917010999999999967e+02,7.571639000000000124e+02,6.429251000000000431e+02,7.173130999999999631e+02,7.119996999999999616e+02,5.844773999999999887e+02,6.376117000000000417e+02,6.110445600000000468e+02,5.632237000000000080e+02,5.393132299999999759e+02,5.366565000000000509e+02,5.233728999999999587e+02,5.074326199999999858e+02,4.463281600000000253e+02,4.171043000000000234e+02,4.542983399999999961e+02,4.489848999999999819e+02,4.596117600000000039e+02,4.091341600000000085e+02,3.666267000000000280e+02,3.320894200000000183e+02,1.800000000000000000e+01
1.235999999999999943e+01,-6.230299999999999727e+01,0.000000000000000000e+00,1.401000000000000000e+03,1.268000000000000000e+03,1.042000000000000000e+03,1.063000000000000000e+03,1.583538500000000022e+04,1.509769700000000012e+04,1.477441799999999967e+04,1.535348500000000058e+04,1.398990699999999924e+04,1.291053100000000086e+04,1.263264300000000003e+04,1.248122299999999996e+04,1.071185699999999997e+04,1.010168200000000070e+04,1.007473300000000017e+04,9.633156999999999243e+03,8.729263999999999214e+03,8.142632999999999811e+03,8.524444999999999709e+03,7.750590000000000146e+03,7.820448699999999917e+03,8.042500000000000000e+03,8.046215000000000146e+03,7.943485999999999876e+03,7.393137999999999920e+03,7.141734999999999673e+03,7.574475599999999758e+03,7.269787000000000262e+03,6.768782000000000153e+03,7.194060499999999593e+03,6.705815999999999804e+03,6.279896999999999935e+03,6.620681999999999789e+03,5.943393000000000029e+03,5.455001500000000306e+03,5.667278000000000247e+03,5.499822799999999916e+03,4.937960399999999936e+03,4.999732399999999870e+03,4.149823999999999614e+03,4.160176000000000386e+03,4.471322299999999814e+03,3.802927999999999884e+03,3.712307600000000093e+03,4.155444000000000415e+03,3.507147500000000036e+03,3.653078100000000177e+03,3.608216800000000148e+03,7.488198699999999917e+03,7.497984000000000378e+03,6.964858000000000175e+03,6.191476599999999962e+03,5.031093799999999646e+03,4.663158999999999651e+03,4.693296000000000276e+03,4.070449700000000121e+03,3.638395300000000134e+03,3.930912600000000111e+03,3.276952600000000075e+03,3.120108200000000124e+03,2.781686799999999948e+03,2.760617200000000139e+03,3.042223599999999806e+03,2.454388699999999972e+03,2.128873000000000047e+03,2.460050999999999931e+03,2.000659699999999930e+03,2.175949000000000069e+03,1.933030299999999897e+03,1.968936799999999948e+03,1.689355000000000018e+03,1.679426099999999906e+03,1.634655999999999949e+03,1.624747699999999895e+03,1.589168300000000045e+03,1.645313499999999976e+03,1.426322799999999916e+03,1.425622100000000046e+03,1.417592200000000048e+03,1.305015400000000000e+03,1.364870499999999993e+03,1.076216100000000097e+03,1.123245599999999968e+03,1.082235599999999977e+03,1.393417799999999943e+03,1.123133900000000040e+03,1.058298000000000002e+03,1.083348799999999983e+03,6.645050700000000461e+02,9.096834999999999809e+02,8.375338000000000420e+02,8.626076000000000477e+02,6.932510999999999513e+02,8.907596399999999903e+02,4.737830200000000218e+02,6.584614000000000260e+02,7.257494500000000244e+02,4.200000000000000000e+01
1.237800000000000011e+01,1.046000000000000041e+00,0.000000000000000000e+00,5.150000000000000000e+02,5.890000000000000000e+02,4.030000000000000000e+02,4.190000000000000000e+02,1.597991200000000026e+04,1.509421800000000076e+04,1.537021199999999953e+04,1.523936900000000060e+04,1.532807799999999952e+04,1.492383799999999974e+04,1.463108100000000013e+04,1.507282500000000073e+04,1.478354399999999987e+04,1.404688299999999981e+04,1.277335399999999936e+04,1.240821899999999914e+04,1.198909499999999935e+04,1.155818699999999990e+04,1.103445000000000073e+04,1.003799599999999919e+04,9.745634000000000015e+03,1.000371500000000015e+04,8.808118000000000393e+03,8.904171000000000276e+03,9.086356999999999971e+03,9.439094999999999345e+03,8.343215000000000146e+03,8.591316999999999098e+03,7.615359400000000278e+03,7.044634299999999712e+03,7.275917999999999665e+03,6.218978000000000065e+03,6.068722700000000259e+03,5.428852499999999964e+03,5.131744599999999991e+03,4.442945999999999913e+03,4.085089399999999841e+03,4.164543999999999869e+03,3.538263399999999820e+03,3.710610599999999977e+03,3.175534400000000005e+03,3.108158699999999953e+03,2.652465299999999843e+03,2.791101799999999912e+03,2.536355000000000018e+03,2.261360599999999977e+03,2.264963400000000092e+03,2.688989000000000033e+03,8.636872999999999593e+03,8.252751000000000204e+03,7.210185499999999593e+03,6.007247999999999593e+03,4.757060000000000400e+03,3.989775399999999991e+03,3.269786000000000058e+03,2.926327400000000125e+03,2.457944800000000214e+03,1.982825100000000020e+03,1.739030600000000049e+03,1.952805000000000064e+03,1.812029999999999973e+03,1.575028999999999996e+03,1.415705799999999954e+03,1.664985500000000002e+03,1.249048000000000002e+03,1.314313400000000001e+03,1.227632599999999911e+03,1.223692099999999982e+03,1.164043499999999995e+03,1.178692399999999907e+03,1.233870699999999943e+03,1.093202999999999975e+03,9.694262999999999693e+02,8.811128999999999678e+02,9.548921000000000276e+02,9.949098000000000184e+02,7.782980300000000398e+02,8.774219399999999496e+02,9.697978500000000395e+02,7.261888400000000274e+02,6.801276000000000295e+02,7.184912000000000489e+02,5.542524399999999787e+02,6.399009999999999536e+02,7.728292999999999893e+02,6.221119999999999663e+02,7.786870000000000118e+02,4.000452300000000037e+02,2.847971000000000004e+02,5.173623700000000554e+02,4.747234000000000265e+02,5.772901600000000144e+02,4.738765999999999963e+02,3.772203000000000088e+02,3.683640399999999886e+02,5.486114000000000033e+02,3.270242999999999824e+02,4.000000000000000000e+00
1.238400000000000034e+01,-5.972500000000000142e+01,0.000000000000000000e+00,4.970000000000000000e+02,5.250000000000000000e+02,2.860000000000000000e+02,3.380000000000000000e+02,1.340969199999999910e+04,1.298514700000000084e+04,1.233041200000000026e+04,1.193274500000000080e+04,1.144046899999999914e+04,1.070952700000000004e+04,1.051387999999999920e+04,1.004566500000000087e+04,1.000681799999999930e+04,1.041993599999999969e+04,1.028084000000000015e+04,1.068833400000000074e+04,1.096166400000000067e+04,1.082684300000000076e+04,1.068637999999999920e+04,1.016742100000000028e+04,9.816540000000000873e+03,9.604076999999999316e+03,9.120452999999999520e+03,9.112799000000000888e+03,8.910247999999999593e+03,8.196437500000000000e+03,8.252361000000000786e+03,8.062544399999999769e+03,7.655234000000000378e+03,7.093984999999999673e+03,6.703635299999999916e+03,6.779365700000000288e+03,6.764711400000000140e+03,6.134282000000000153e+03,5.861180999999999585e+03,5.517468300000000454e+03,5.194947000000000116e+03,4.991066399999999703e+03,4.706686999999999898e+03,4.878500000000000000e+03,4.410525999999999840e+03,4.325301999999999680e+03,4.062126200000000154e+03,3.844150599999999940e+03,3.935482199999999921e+03,3.666670200000000023e+03,3.539096199999999953e+03,3.575358400000000074e+03,8.089076000000000022e+03,7.961049299999999675e+03,7.285113999999999578e+03,6.592302700000000186e+03,5.580367699999999786e+03,4.963948999999999614e+03,4.436563500000000204e+03,4.097071299999999610e+03,3.740677499999999782e+03,3.326422599999999875e+03,3.098637499999999818e+03,2.846881300000000010e+03,2.662953599999999824e+03,2.431040500000000065e+03,2.248590999999999894e+03,2.350053699999999935e+03,2.162014000000000124e+03,1.971177500000000009e+03,1.961146500000000060e+03,1.898883700000000090e+03,1.826757900000000063e+03,1.686862300000000005e+03,1.712232299999999896e+03,1.700902100000000019e+03,1.576604000000000042e+03,1.524354700000000093e+03,1.570987200000000030e+03,1.386013200000000097e+03,1.308394800000000032e+03,1.398861100000000079e+03,1.246419900000000098e+03,1.182971199999999953e+03,1.173207200000000057e+03,1.160631800000000112e+03,1.107112499999999955e+03,9.589792499999999791e+02,1.026947599999999966e+03,9.988890999999999849e+02,9.553074000000000296e+02,9.696430000000000291e+02,8.936000400000000354e+02,7.935584000000000060e+02,8.827816000000000258e+02,7.559270000000000209e+02,7.392452399999999670e+02,6.208849500000000035e+02,6.804894000000000460e+02,7.231552000000000362e+02,6.132970000000000255e+02,2.300000000000000000e+01
1.238899999999999935e+01,-5.934599999999999653e+01,0.000000000000000000e+00,7.470000000000000000e+02,9.010000000000000000e+02,2.930000000000000000e+02,3.130000000000000000e+02,4.723842300000000250e+03,5.399354999999999563e+03,5.080292999999999665e+03,4.978890999999999622e+03,4.896748499999999694e+03,5.576803700000000390e+03,5.950464399999999841e+03,6.248958999999999833e+03,7.323314000000000306e+03,8.390904000000000451e+03,9.771885000000000218e+03,1.088339300000000003e+04,1.167890500000000065e+04,1.231166100000000006e+04,1.254905800000000090e+04,1.233225900000000001e+04,1.170094299999999930e+04,1.114355800000000090e+04,1.081881799999999930e+04,1.054611800000000039e+04,1.000118499999999949e+04,9.427558000000000902e+03,9.346533999999999651e+03,9.087676999999999680e+03,8.909584000000000742e+03,8.455145000000000437e+03,7.743515599999999722e+03,7.472488999999999578e+03,7.283582500000000437e+03,6.912737299999999777e+03,6.603492000000000189e+03,5.887913999999999760e+03,5.498001000000000204e+03,5.270933600000000297e+03,5.194395000000000437e+03,5.067260299999999916e+03,4.632299299999999675e+03,4.577729999999999563e+03,4.350786000000000058e+03,4.532966000000000349e+03,4.211662599999999657e+03,3.913639999999999873e+03,3.968638699999999972e+03,3.767802200000000084e+03,1.004484599999999955e+04,9.344817999999999302e+03,8.491579999999999927e+03,7.059611299999999574e+03,6.180428700000000390e+03,5.547547400000000380e+03,4.610942000000000007e+03,4.373516599999999926e+03,4.043068800000000010e+03,3.671591800000000148e+03,3.468420700000000124e+03,3.087395799999999781e+03,2.944454299999999876e+03,2.822048800000000028e+03,2.632612500000000182e+03,2.471920200000000023e+03,2.422064199999999801e+03,2.550087399999999889e+03,2.508460700000000088e+03,2.423059999999999945e+03,2.522378000000000156e+03,2.449308599999999842e+03,2.377615699999999833e+03,2.329190000000000055e+03,2.365601299999999810e+03,2.404755900000000111e+03,2.322146200000000135e+03,2.061673999999999978e+03,2.043383700000000090e+03,2.044253899999999931e+03,2.012292999999999893e+03,2.020015699999999924e+03,1.771887300000000096e+03,1.789198599999999942e+03,1.755890699999999924e+03,1.689750600000000077e+03,1.711181399999999940e+03,1.405612399999999980e+03,1.294335299999999961e+03,1.464915600000000040e+03,1.301654399999999896e+03,1.135661100000000033e+03,1.213214799999999968e+03,1.189524400000000014e+03,1.184992700000000013e+03,1.124367899999999963e+03,9.830216000000000349e+02,9.196673600000000306e+02,9.904020400000000564e+02,2.900000000000000000e+01
1.241200000000000081e+01,-5.871600000000000108e+01,0.000000000000000000e+00,5.570000000000000000e+02,5.500000000000000000e+02,3.300000000000000000e+02,3.280000000000000000e+02,2.485215599999999904e+04,2.349465799999999945e+04,2.176083000000000175e+04,2.023752300000000105e+04,1.894315199999999822e+04,1.739350999999999840e+04,1.590964799999999923e+04,1.490209699999999975e+04,1.366558899999999994e+04,1.241854900000000089e+04,1.227939500000000044e+04,1.126655400000000009e+04,1.066686199999999917e+04,1.030137700000000041e+04,9.267467000000000553e+03,8.862497999999999593e+03,8.531208000000000538e+03,7.842020999999999731e+03,7.631775400000000445e+03,6.992579600000000028e+03,7.140220000000000255e+03,6.803648000000000138e+03,6.332862000000000080e+03,6.151546000000000276e+03,5.757068400000000111e+03,5.602061999999999898e+03,5.281261999999999716e+03,5.084144000000000233e+03,4.800180999999999585e+03,4.666215299999999843e+03,4.774351599999999962e+03,4.566695999999999913e+03,4.369564999999999600e+03,3.446116700000000037e+03,3.704243399999999838e+03,3.901840999999999894e+03,3.875752399999999852e+03,3.494400000000000091e+03,3.428833999999999833e+03,3.360634500000000116e+03,3.242432600000000093e+03,2.918966600000000199e+03,2.840234899999999925e+03,2.937817000000000007e+03,6.845895499999999629e+03,6.314484000000000378e+03,5.672541000000000167e+03,5.085856399999999667e+03,4.467587999999999738e+03,4.057209199999999782e+03,3.483669199999999819e+03,3.018019800000000032e+03,2.804998000000000047e+03,2.647235999999999876e+03,2.515786999999999807e+03,2.155388699999999972e+03,1.997618799999999965e+03,1.718793799999999919e+03,1.647861000000000104e+03,1.692715099999999893e+03,1.466515100000000075e+03,1.429786499999999933e+03,1.261477499999999964e+03,1.180008399999999938e+03,1.088011600000000044e+03,1.346012300000000096e+03,9.145390999999999622e+02,8.488532999999999902e+02,9.805340599999999540e+02,7.832666600000000017e+02,8.307344000000000506e+02,7.229380499999999756e+02,8.125084000000000515e+02,5.994466999999999643e+02,4.969099400000000060e+02,7.391082999999999856e+02,7.497269999999999754e+02,7.366606399999999439e+02,5.183305000000000291e+02,3.999993000000000052e+02,5.395612999999999602e+02,4.028072000000000230e+02,4.660517600000000016e+02,6.056111499999999523e+02,4.056967999999999961e+02,2.899918999999999869e+02,3.716543599999999969e+02,5.191053000000000566e+02,4.402402000000000157e+02,2.640061999999999784e+02,4.377707500000000209e+02,3.615351600000000190e+02,1.642465400000000102e+02,1.800000000000000000e+01
1.245700000000000074e+01,-7.678799999999999670e+01,0.000000000000000000e+00,5.350000000000000000e+02,5.680000000000000000e+02,3.240000000000000000e+02,3.620000000000000000e+02,7.437992000000000189e+03,7.775493000000000393e+03,8.206880999999999403e+03,9.054721999999999753e+03,9.833838999999999942e+03,1.049399799999999959e+04,1.065578199999999924e+04,1.168349200000000019e+04,1.183076800000000003e+04,1.194765400000000045e+04,1.249156099999999969e+04,1.224624699999999939e+04,1.197450699999999961e+04,1.181779399999999987e+04,1.144560599999999977e+04,1.115803800000000047e+04,1.085726200000000063e+04,1.066093300000000090e+04,1.011560449999999946e+04,9.758011000000000422e+03,9.615912000000000262e+03,9.259656999999999243e+03,9.211436999999999898e+03,8.996652000000000044e+03,8.684048000000000684e+03,8.195625000000000000e+03,7.893610999999999876e+03,7.488488999999999578e+03,6.692060999999999694e+03,5.944554699999999684e+03,5.651820999999999913e+03,5.024627999999999702e+03,4.690924299999999675e+03,4.055811499999999796e+03,3.732694599999999809e+03,3.652831000000000131e+03,3.274201199999999972e+03,3.134857399999999870e+03,3.118464399999999841e+03,2.923607199999999921e+03,2.956137700000000223e+03,2.781119099999999889e+03,2.681458700000000135e+03,2.464144999999999982e+03,9.545523999999999432e+03,8.860459999999999127e+03,7.942778000000000247e+03,6.748848600000000260e+03,5.461102499999999964e+03,4.254039999999999964e+03,3.422462199999999939e+03,3.117074500000000171e+03,2.873851999999999862e+03,2.530188700000000154e+03,2.465494599999999991e+03,2.390251200000000154e+03,2.172256600000000162e+03,2.194889200000000073e+03,2.269100800000000163e+03,2.265335999999999785e+03,2.270844500000000153e+03,2.185153999999999996e+03,2.268696800000000167e+03,2.243853000000000065e+03,2.189941200000000208e+03,1.985337199999999939e+03,2.009453400000000101e+03,2.017719800000000077e+03,2.061693600000000060e+03,1.957616700000000037e+03,2.053173600000000079e+03,1.963663099999999986e+03,1.900604499999999916e+03,1.854742799999999988e+03,1.701809899999999971e+03,1.711492700000000013e+03,1.583698599999999942e+03,1.576215699999999970e+03,1.455050199999999904e+03,1.332571699999999964e+03,1.389893800000000056e+03,1.322956799999999930e+03,1.205792400000000043e+03,1.245953199999999924e+03,1.163176400000000058e+03,1.068509000000000015e+03,1.057134999999999991e+03,1.099970000000000027e+03,1.112406300000000101e+03,1.024377400000000080e+03,9.945231300000000374e+02,1.020199200000000019e+03,8.872416399999999612e+02,4.000000000000000000e+00
